left,right,match,chatgpt_pred
title: Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card Card LN73559 - GV-N1070IXOC-8GD | SCAN UK,title: Asus Radeon RX 460 Dual OC 2048MB GDDR5 PCI-Express Graphics Card ▷ Asus Graphics… | OcUK,False,False
title: Intel Core i7-4790 3.60GHz (Haswell) Socket LGA1150 Processor - Retail ▷ Intel Processo… | OcUK,title: Apple iMac 27-inch 2.8GHz Quad-core i7 (Late 2009) MB953LL/A iMac 27 | macofalltrades,False,False
"title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21",title: Hewlett Packard Enterprise 64-bit/66-MHz Single Channel Wide Ultra3 SCSI Adapter power adapter & inverter Product data Hewlett inverter adapters inverters (154457-B21),True,True
"title: Samsung SSD 850 EVO 1TB, SATA 6Gb/s 1TB",title: Samsung 850 EVO 250 GB Internal SSD  Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com,False,False
title: Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited,title: SanDisk 4GB SD Card (SDHC) - Class 4,False,False
"title: Intel Processor, Core i7-7700K i7-7700K (BX80677I77700K) Processor",title: Intel i7-7700 Quad-Core 3.6GHz LGA1151 Processor  Intel Processor : I7-7700,False,True
title: Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite  Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com,title: ASUS Transformer Mini T102HA D4 - 10.1 Atom x5 Z8350 4 GB RAM 128 GB  ASUS T102HA-D4-GR Notebook Computers CDW.com,False,False
title: WEBCAM LOGITECH C270 Tu tienda online líder con precios más baratos!  Periféricos para Ordenador,title: Logitech B525 Webcam Webcam (960-000841),False,True
"title: 432804-B21 HP 1GB PC2-5300 ECC DIMM, Null Price 432804-B21 DIMM Wholesale 432804-B21",title: 432804-B21 HP 1GB PC2-5300 ECC DIMM Null,True,True
title: Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B) Printers & Accessories | Office Outlet Express,title: Kingston 16GB DataTraveler microDuo 3C DTDUO3C/16GB Flash Drive USB 3.1 Type-C r100MB/s w10MB/s,False,False
title: ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA Null,title: Seagate - Constellation ES.3 1TB 3.5 7200RPM Internal Hard Drive Drive (ST1000NM0033) PCPartPicker,True,True
title: Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A iMac 21.5 | macofalltrades,title: Apple 21.5 2.5GHz Intel Quad-Core i5 iMac Desktop Computer Accessories For Apple Computer - Z0H6TBD2 Abt,True,False
"title: AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed 3.70GHz Edition",title: WD Purple WD10PURX 1TB Surveillance 3.5 Internal SATA Hard Drive,False,False
title: ASUS SABERTOOTH X99 USB 3.1 Motherboard Motherboard LN64186 - 90MB0L00-M0EAY0 | SCAN UK,title: Asus Z170 Sabertooth Mark 1 USB 3.1 Intel (Socket 1151) DDR4 ATX Motherboard ▷ Asus 1151)… | OcUK,False,False
title: Matrox G550 Low Profile Graphics Card - 32MB 32MB LN44835 G55-MDDE32LPDF | SCAN UK,title: AMD Radeon Pro WX 4100 4GB Low Profile Workstation Graphics Card Card LN76311 - 100-506008 | SCAN UK,False,False
"title: 408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit, Null New 408850-B21 Kit Wholesale Price 408850-B21","title: 495605-B21 HP 64-GB (8x8GB) PC2-5300 SDRAM Kit, Null Price 495605-B21 New 495605-B21 Kit Wholesale",False,False
title: Kingston 128GB DataTraveler SE9 G2 USB 3.0 Flash Drive Drive LN78759 - DTSE9G2/128GB | SCAN UK,title: Pen Kingston DataTraveler SE9 G2 16GB USB3.0 Kingston USB3.0 (DTSE9G2/16GB) - PCDIGA,False,True
title: WD 120GB Green 2.5 Solid State Drive/SSD WDS120G1G0A WDS120G1G0A LN75746 | SCAN UK,title: Kingston ssdNow SV300S37A/V300 120GB UltraSlim 7mm SATA 3 SSD SSD LN52992 - SV300S37A/120G | SCAN UK,False,False
"title: ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA, Null New ST1000NM0033 SATA 10 Pack Wholesale Price ST1000NM0033-10Pack","title: ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA, Null New ST2000NM0011 SATA 5 Pack Wholesale Price ST2000NM0011-5Pack",False,False
title: Apple MacBook Pro - 13.3 Core i5 4 GB RAM 500 HDD English  Apple English MD101LL/A Notebook Computers CDWG.com,title: Apple MacBook Air - 13.3 Core i5 8 GB RAM 256 SSD English  Apple English MQD42LL/A Notebook Computers CDWG.com,False,False
title: AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail  Socket FM2 | AD740KYBJABOX Novatech,title: AMD A6-6400K 3.9GHz (Socket FM2) APU Richland Processor - Retail  Socket FM2 | AD640KOKHLBOX Novatech,False,False
title: PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4 Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos!,title: 157766-B21 HP 50-GB Internal Tape Drive Null,False,False
title: Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK,title: Corsair Vengeance - DDR3 8 GB DIMM 240-pin  Corsair 240-pin CMZ8GX3M1A1600C10 System Memory (RAM) CDW.com,True,True
title: Intel Giabit CT Desktop PCI Express Network Adapter  Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com,title: StarTech.com PCIe 300 Mbps Wireless N Network Adapter 802.11n/g 2T2R  StarTech.com 2T2R - PEX300WN2X2 Adapters & Accessories CDWG.com,False,False
"title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21",title: 483513-B21 HP DDR PCI-e Dual-Port HCA Null,False,False
title: Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan Fan LN68469 - CC-9011051-WW | SCAN UK,title: Corsair Carbide SPEC 3 Windowed ATX PC Gaming Case Orange Fan Fan LN68470 - CC-9011054-WW | SCAN UK,False,False
title: TP-Link 150Mbps Wireless PCI Express Adapter (TL-WN781ND) ▷ TP-Link (TL-WN781ND) | OcUK,title: TP-Link 5-Port Gigabit Ethernet Desktop Switch (TL-SG1005D) Networking Products - Page 6 | Laptops Outlet Direct,False,False
"title: 397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM, Null New 397409-B21 SDRAM Kit Wholesale Price 397409-B21",title: 470065-235 DL320 G6 Xeon E5504 2.0GHz Null,False,False
title: Apple - Smart Keyboard for 12.9 Inch iPad Pro Gray,title: Seagate Expansion 1 TB External HDD  Seagate HDD - STEA1000400 Hard Drives CDW.com,False,False
title: WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ WD101KRYZ LN75617 | SCAN UK,title: WD Gold Datacenter Hard Drive WD101KRYZ - hard drive 10 TB SATA 6Gb/s  WD 6Gb/s Enterprise Drives CDW.com,True,True
title: Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A iMac 21.5 | macofalltrades,title: Gigabyte Brix GB-BXBT-2807 2.5 HDD Celeron Barebone Mini PC  Gigabyte for €134.95 from Maplin - Pricesearcher,False,False
title: PNY Elite Performance 64 GB SDXC SDXC | ibSupply.com,title: PNY Quadro K1200 NVIDIA 4GB Low Profile DVI Workstation Graphics Card Card LN63698 - VCQK1200DVI-PB | SCAN UK,False,False
title: Null 647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM,title: HPE - DDR3L 8 GB DIMM 240-pin  HPE 240-pin 647909-B21 Server Memory CDW.com,True,True
title: HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017,"title: Workstation Portátil HP Zbook Studio G3 Full HD, Core i7, 8GB, 256GB TurboZ, NVIDIA® Quadro® 4GB 8GB TurboZ HD 4GB - Store España i7",True,True
title: Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K) ▷ Intel Processo… | OcUK,title: Intel i7-6850K 3.60GHz (Broadwell-E) Socket LGA2011-V3 Processor - Retail ▷ Intel Proce… | OcUK,False,False
title: WEBCAM LOGITECH C270 Tu tienda online líder con precios más baratos!  Periféricos para Ordenador,title: D-Link Vigilance HD DCS-4701E Network Camera - Colour  | Novatech,False,False
title: XTA-3510-73-GB-10K Sun 73-GB 10K HP FC-AL HDD Null,"title: XTA-3510-73-GB-10K (540-5629) Sun 73-GB, Null 73-GB Wholesale XTA-3510-73-GB-10K Price XTA-3510-73GB-10K",True,True
title: Null 495942-B21 HP E5506 2.13GHz ML370 G6,title: 572071-B21 HP 60-GB 2.5 MDL SATA SSD DL165 G7 572071-B21 SSD Part# DL165 G7-572071-B21,False,False
"title: AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed 3.70GHz Edition",title: AMD Athlon X4 870K Black Edition 3.90Ghz (Socket FM2+) Kaveri Quad Core Processor (AD870KXBJCSBX) ▷ AMD Kaver… | OcUK,False,True
title: Ballistix Sport - DDR4 8 GB DIMM 288-pin  Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com,title: HyperX FURY - DDR4 8 GB DIMM 288-pin  HyperX 288-pin HX424C15FB2/8 System Memory (RAM) CDW.com,False,False
title: Intel - Core i7-8700K 3.7GHz 6-Core Processor Processor (BX80684I78700K) PCPartPicker Australia,title: 8th Generation Intel® Core™ Core i7 8700K 3.7GHz Socket LGA1151 (Coffee Lake) Processor - Retail  Coffee Lake | BX80684I78700K Novatech,True,True
title: Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam Product data Logitech webcam webcams (960-001055 5099206061309),title: Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc. Document Cameras - Page 21 | Office Tech Online,False,False
title: TPLINK - SWITCH 5 PUERTOS MINI 10/100 Tu tienda online líder con precios más baratos!  Redes,"title: 192106-B21 HP Storageworks 110/220, Null Price 192106-B21 New 192106-B21 110/220 Wholesale",False,False
title: Kingston Technology DataTraveler 100 Generation 3 32GB USB 3 Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos!,title: SanDisk SDCZ48-032G-U46 CUY 32GB USB 3.0 Flash Drive r100MB/s SanDisk Ultra Retractable Slider Black,False,False
title: Corsair Carbide SPEC-03 Orange Windowed,title: Corsair Carbide SPEC-02 Red Windowed,False,False
title: ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK,title: 1 Port PCI Gigabit network card from Startech ST1000BT32 ST1000BT32 LN75086 | SCAN UK,False,False
title: Corsair Vengeance LED Red 32GB (2x16GB) DDR4 PC4-24000 3000MHz Dual Channel Kit  2x16GB | CMU32GX4M2C3000C15R Novatech,title: Corsair Vengeance LED 32GB (2x16GB) DDR4 PC4-24000C15 3000MHz Dual Channel Kit - Red LED ▷ Corsair 3000MH… | OcUK,True,True
title: Corsair XMS3 - DDR3 4 GB: 2 x GB DIMM 240-pin  Corsair 240-pin TW3X4G1333C9A System Memory (RAM) CDW.com,"title: 497765-B21 HP 4GB (2x2GB) PC2-6400 SDRAM Kit, Null Price 497765-B21 New 497765-B21 Kit Wholesale",False,False
title: 488039-B21 HP X5470 3.33GHz ML370 G5 Null,"title: 488039-B21 HP X5470 3.33GHz ML370 G5, Null New 488039-B21 G5 Wholesale Price 488039-B21",True,True
"title: MacBook Air 13 MMGF2LL/A 1.6GHz i5, 8GB, 128GB (Previous Model) i5 Model) | On Sale at PortableOne 8GB",title: Apple Apple MacBook Air 13-inch: 1.8GHz/8GB/256GB (edu savings $150) $150) - RamTech,False,False
title: 589073-B21 HP Xeon X7560 2.26GHz BL680c G7  Null,title: 587507-B21 HP Xeon L5640 2.26GHz DL380 G7 Null,False,False
title: Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6 HD Chrome Buy Scratch at Connection Public Sector Solutions,title: Lenovo ThinkPad 11e Chromebook - 11.6 Celeron N3160 4 GB RAM 16 SSD G OETC Consortium Store,True,False
title: Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit  2x16GB | CMK32GX4M2A2133C13 Novatech,title: Corsair Vengeance LPX - DDR4 32 GB: 2 x 16 GB DIMM 288-pin  Corsair 288-pin CMK32GX4M2A2400C14 System Memory (RAM) CDWG.com,True,False
title: Gigabyte Radeon RX 550 Gaming OC 2048MB GDDR5 PCI-Express Graphics Card ▷ Gigabyte Gr… | OcUK,title: Gigabyte AMD Radeon RX 550 2GB D5 Graphics Card Card LN80158 - GV-RX550D5-2GD | SCAN UK,False,True
title: Samsung 500GB 850 EVO SSD 2.5 SATA 6Gbps 32 Layer 3D V-NAND Solid State Drive (MZ-75E500B/EU) ▷ Samsung V-NAND… | OcUK,title: Samsung 850 EVO Series M.2 1TB SATA 6Gbps Solid State Drive (MZ-N5E1T0BW) ▷ Samsung … | OcUK,False,False
title: PNY Elite Performance 64 GB SDXC SDXC | ibSupply.com,title: PNY Elite Performance - flash memory card 64 GB SDXC UHS-I  PNY UHS-I P-SDX64U395-GE Flash Memory Cards CDW.com,True,True
title: INFINEON 127005-031 ACD 256MB 168p PC133 CL3 18c 32x4 1Rx4 3.3V ECC RDIMM RFB,"title: 127005-031 HP 256MB SDRAM MEMORY, Null Price 127005-031 New 127005-031 MEMORY Wholesale",True,True
title: Apple - 12.9- Inch iPad Pro with Wi-Fi 32 GB Silver,title: Apple MacBook Pro 13-inch (Glossy) 2.3GHz Core i5 (Early 2011) MC700LL/A MacBook 13 | macofalltrades,False,False
title: Apple Mac mini 2.8GHz Intel Core i5 Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017,title: MAC MINI I5 8/1TBFD IRIS GRAPHIC GRAPHIC | Tradineur.com,True,True
title: AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail  Socket FM2 | AD740KYBJABOX Novatech,"title: AMD Black Edition A8 5600K / 3.6 GHz processor , AMD processor Prices - CNET",False,False
title: PNY Elite Performance 64 GB SDXC SDXC | ibSupply.com,title: SanDisk Ultra - flash memory card 64 GB SDXC UHS-I  SanDisk UHS-I SDSDUNC-064G-GN6IN Flash Memory Cards CDW.com,False,False
title: Intel Core i7-6700K 4.0GHz (Skylake) Socket LGA1151 Processor - Retail ▷ Intel Processo… | OcUK,title: 6th Generation Intel® Core™ i7 6700K 4.0GHz Socket LGA1151 (Skylake) Processor - Retail  Skylake | BX80662I76700K Novatech,True,True
title: AMD Ryzen 5 Six Core 1600 3.60GHz (Socket AM4) Processor - Retail ▷ AMD R… | OcUK,title: AMD Ryzen 5 Quad Core 1400 3.40GHz (Socket AM4) Processor - Retail ▷ AMD … | OcUK,False,False
title: Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card Card LN73559 - GV-N1070IXOC-8GD | SCAN UK,title: Gigabyte H170N-WiFi Dual LAN AC WiFi Mini ITX Motherboard Motherboard LN67357 - GA-H170N-WiFi | SCAN UK,False,False
title: Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard ▷ Asus Motherb… | OcUK,title: Gigabyte 990XA-UD3 AMD 990X (Socket AM3+) DDR3 Motherboard ▷ Gigabyte Motherboard | OcUK,False,False
title: Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5 SATA Bay Bay LN76130 - GB-BKi7HA-7500 | SCAN UK,"title: Mini Barebone Gigabyte Brix GB-BKi3HA-7100, Intel Core i3-7100U 2.40GHz, DDR4, USB 3.1. 2.5 SATA 6GB/s, HD, Wifi DDR4 2.40GHz Wifi - VENCOM PERU 6GB/s HD GB-BKi3HA-7100",False,False
title: ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA Null,"title: 271837-004 HP 72.8-GB U320 SCSI 10K, Null Price 271837-004 10K Wholesale 271837-004",False,False
"title: 432094-B21 HP 146-GB 15K 3.5 SP SAS, Null New 432094-B21 SAS 2 Pack Wholesale Price 432094-B21-2Pack",title: 432094-B21 HP 146-GB 15K 3.5 SP SAS 2 Pack  HP 432094-B21 Part# -432094-B21-2Pack,True,True
title: TP-Link 5-Port Fast Ethernet Desktop Switch (TL-SF1005D) Switches | Laptops Outlet Direct,title: TPLINK - SWITCH 5 PUERTOS MINI 10/100 Tu tienda online líder con precios más baratos!  Redes,True,True
"title: 323146-B21 BL20p Xeon 3.06GHz, Null 3.06GHz Wholesale 323146-B21 Price 323146-B21","title: 293461-B21 PL BL40p 1.5X, Null Price 293461-B21 1.5X Wholesale 293461-B21",False,False
title: ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard  Socket 1150 | Novatech,title: Asus H81I-Plus,True,True
title: HyperX FURY - DDR3 8 GB DIMM 240-pin  HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com,title: HyperX FURY - DDR4 16 GB: 2 x 8 GB DIMM 288-pin  HyperX 288-pin HX421C14FB2K2/16 System Memory (RAM) CDW.com,False,False
title: Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming Black Friday 2017 | Megacomponentes.com informática y tecnología,title: Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming Yoga Book YB1-X91F Intel X5-Z8550 64GB SSD 10.1 Tactil W...,True,True
title: Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan Fan LN68469 - CC-9011051-WW | SCAN UK,title: NZXT H440 Green Mid Tower PC Gaming Case New Edition Edition LN72032 - CA-H442W-M9 | SCAN UK,False,False
"title: ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA HDD, Null Price ST31000340AS New ST31000340AS HDD Wholesale","title: DG0146FAMWL HP 146-GB 6G 10K 2.5 DP SAS HDD, Null Price DG0146FAMWL New DG0146FAMWL HDD Wholesale",False,False
title: Seagate Desktop 2TB SATA III 3.5 Hard Drive 64MB - ST2000DM001 | CCL Computers Drive 7200RPMrpm,title: HPE Light Endurance Enterprise - solid state drive 960 GB SATA 6G  HPE 6G 756601-B21 Solid State Drives (SSDs) CDW.com,False,False
title: Hewlett Packard Enterprise Smart Array 641 Controller Product data Hewlett Controller peripheral controllers (291966-B21),title: Hewlett Packard Enterprise SP/CQ Board Controller Smart Array Ultra Product data Hewlett Ultra peripheral controllers (233609-001),False,False
title: HP ENVY x360 15-bp100na Convertible Laptop Laptops - HP Store UK,title: HP ENVY x360 15-bp100na Convertible Laptop,True,True
title: 345628-B21 BL40P (1) X2.2GHz 2MB Server Null,title: 349514-B21 HP 9.1GB Ultra2 7.2K Drive Null,False,False
"title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21",title: 379752-001 DL360 G4p Xeon 3.2GHz SATA HDD Null,False,False
title: Apple MacBook Pro 15.4 With Touch Bar Silver Laptop Computer Computer - MPTU2LL/A,title: Apple - MacBook Pro® 15 Display Intel Core i7 16 GB Memory 256GB Flash Storage (Latest Model) Silver,True,True
title: Null 77000455 AccelePort PCI XEM Host Adapter,title: AccelePort Xem Digi 77000455 - Great Prices at Barcode Discount,True,True
title: AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler  | YD1400BBAEBOX Novatech,title: Apple - 21.5 iMac® Intel Core i5 8GB Memory 1TB Hard Drive Silver,False,False
"title: 667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8, Null Price 667805-B21 New 667805-B21 G8 Wholesale","title: 662078-B21 HP Intel Xeon E5-2650L 1.8GHz BL460c G8, Null New 662078-B21 G8 Wholesale Price 662078-B21",False,False
title: 643778-B21 HP Xeon E78867 2.13GHz BL680c G7  Null,"title: 643778-B21 HP Xeon E78867 2.13GHz BL680c G7 , Null New 643778-B21 Wholesale Price 643778-B21",True,True
title: Null 300876-B21 BL20PG2 Xeon 2.8GHz 512 1P,title: Null 325134-001 DL580R G2 Xeon (2) 2.8GHz 2MB,False,False
title: HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro Pro x2 612 G2 2 en 1 Core M3-7Y30 128GB Tactil 12 FHD W1...,title: HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro Ratón inalámbrico de sujeción cómoda Comfort - Black Friday 2017,True,False
title: HyperX FURY - DDR3 8 GB DIMM 240-pin  HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com,title: Kingston ValueRAM - DDR4 16 GB: 2 x 8 GB DIMM 288-pin  Kingston 288-pin KVR21N15S8K2/16 System Memory (RAM) CDW.com,False,False
title: Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard ▷ Asus Motherb… | OcUK,title: Buy Online | Asus AMD M5A99FX PRO R2.0 Motherboard Price in India,True,True
title: HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro Pro x2 612 G2 2 en 1 Core M3-7Y30 128GB Tactil 12 FHD W1...,title: HP Pavilion Power 15-cb008ns i7-7700HQ 8GB 1TB Nvidia GTX1050 2GB 15.6 Pro x2 612 G2 2 en 1 Core M3-7Y30 128GB SSD Tactil 12 FHD W1...,False,False
"title: HP Sleeve for Ultrabook™ (Black) - 35,6 cm (14,1 ) 35 1 ) HP Store Switzerland 6 (14","title: XPS 12 Ultrabook™, Convertible Touch Ultrabook™  XPS 12 Ultrabook Details | Dell",False,False
title: Null 301044-B21 HP 2GB 266MHz SDRAM Module,"title: 409159-B21 HP Xeon E5345 2.33GHz DL160 G3, Null Price 409159-B21 New 409159-B21 G3 Wholesale",False,False
"title: Intel i5-4460,3.2GHz,4-Core,Haswell,84W,LGA1150 CPU,Retail Haswell LGA1150 CPU Retail | BX80646I54460 84W 4-Core 3.2GHz i5-4460",title: Gigabyte BRIX GB-BSi5-6200 (rev. 1.0) - Ultra Compact PC Kit Core i5 6200  Gigabyte 6200 GB-BSI5-6200 Desktop Computers CDWG.com,False,False
title: Samsung - 840 Series 120GB 2.5 Solid State Drive Drive (MZ-7TD120BW) PCPartPicker,title: 120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive Drive | MZ-7TD120BW,True,True
title: Seagate 1TB 7200RPM SATA 6Gb/s 64MB Cache HDD - OEM (ST1000DM003) ▷ Seagate (ST1000D… | OcUK,"title: PY276AA HP 80-GB 7.2K 3.5 NHP SATA, Null Price PY276AA-2Pack New PY276AA SATA 2 Pack Wholesale",False,False
title: Logitech C270 3MP 1280 x 720pixels USB 2.0 Black webcam Product data Logitech webcam webcams (960-001063 5099206064201),title: WEBCAM LOGITECH C270 Tu tienda online líder con precios más baratos!  Periféricos para Ordenador,True,True
title: HP 397409-B21 2BOY 512MBx2 240p PC2-5300 CL5 9c 64x8 Fully Buffered ECC DDR2-667 FBDIMM,"title: 397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM, Null New 397409-B21 SDRAM Kit Wholesale Price 397409-B21",True,True
title: 432804-B21 HP 1GB PC2-5300 ECC DIMM Null,"title: 331561-041 HP 512MB DDR RAM PC2700, Null New 331561-041 PC2700 Wholesale Price 331561-041",False,False
title: Null 301044-B21 HP 2GB 266MHz SDRAM Module,title: 358349-B21 HP 2GB PC2700 SDRAM Module Null,False,False
title: HP 500668-B21 - Prijzen @NL Tweakers@NL,title: 500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM Null,True,True
title: TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016) Routers - Page 4 | Laptops Outlet Direct,title: TP-LINK 8-Port Fast Ethernet Desktop Switch (TL-SF1008D) Switches | Laptops Outlet Direct,False,False
title: WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN Network | Laptops Outlet Direct,title: WD 3TB My Cloud Personal Network Attached Storage - NAS WDBCTL0030HWT-NESN Networking Products Page 10 | Laptops Outlet Direct,False,False
title: Crucial BX100 500GB SSD SATA 6Gbps 7mm Solid State Drive (CT500BX100SSD1) ▷ Crucial (CT… | OcUK,title: Crucial BX200 240GB SSD SATA 6Gbps Solid State Drive (CT240BX200SSD1) ▷ Crucial (CT240B… | OcUK,False,False
title: HP ENVY x360 15-bp100na Convertible Laptop,title: HP Pavilion 15-cc109na Laptop,False,False
title: Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 DDR2 667MHz Memory Module Product data Hewlett Module memory modules (408851-B21),"title: 408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit, Null New 408851-B21 Kit Wholesale Price 408851-B21",True,True
title: WD Red 6TB NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch WD60EFRX Data Storage | 5 Free Hosting,title: StarTech.com DisplayPort to DVI Dual Link Active Adapter Converter - DP DVI-D 2560x1600 3D support Audio & Video Accessories Page 481 | Home Entertainment Centers Online,False,False
title: AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler  | YD1400BBAEBOX Novatech,title: AMD A8-7650K 3.3GHz 3.3GHz |PcComponentes,False,False
title: WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN Network | Laptops Outlet Direct,title: WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN  WD | 5 Free Hosting,True,True
title: 491315-001 HP DL380 G6 2P X5560 2.8GHz 12GB Null,title: 653078-B21 HP G8 G9 200-GB 6G 2.5 SAS SC SSD Null,False,False
title: HyperX Fury 64Go 2133 MHz (4x16),title: HyperX FURY - DDR4 4 GB DIMM 288-pin  HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com,False,False
"title: Samsung SSD 850 EVO 250GB, M.2 250GB","title: Samsung SSD 850 EVO 1TB, SATA 6Gb/s 1TB",False,False
title: Gigabyte Z370M-D3H Intel Z370 (Socket 1151) DDR4 Micro-ATX Motherboard ▷ Gigabyte M… | OcUK,title: Gigabyte Intel Z370M D3H Coffee Lake Micro ATX Motherboard Motherboard LN84639 | SCAN UK,True,True
title: Intel Solid-State Drive DC P3600 Series - solid state drive 1.2 TB PCI  Intel SSDPEDME012T401 Solid State Drives (SSDs) CDWG.com,title: Intel Solid-State Drive 540S Series - solid state drive 240 GB SATA 6Gb  Intel 6Gb SSDSCKKW240H6X1 Solid State Drives (SSDs) CDW.com,False,False
title: Samsung SSD 840 EVO 1 To Hdd | Net-Développements.com - hi,title: Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW) ▷ Samsung (MZ-7TE1T0BW) | OcUK,True,True
title: Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit Kit | CMSX8GX3M2A1600C9,title: Seagate 4TB 3.5 ST4000DX001 SSHD Solid State Hybrid Drive 8GB MLC Nand 64MB Cache Cache LN54368 | SCAN UK,False,False
title: SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UH  SanDisk UH SDSDQUAN-200G-A4A Flash Memory Cards CDW.com,title: Transcend Ultimate - flash memory card 32 GB microSDHC UHS-I  Transcend UHS-I TS32GUSDU3 Flash Memory Cards CDWG.com,False,False
title: Corsair 64GB Flash Survivor Stealth USB3.0 Drive (CMFSS3B-64GB) ▷ Corsair (CMFS… | OcUK,title: Rugged Corsair Survivor Stealth USB 3.0 64GB Flash Drive V2 V2 LN65056 - CMFSS3B-64GB | SCAN UK,True,True
